qid;map_id;label_on_map;has_polygon
Q59115473;MAP_1860-79;De Nieuwe Hoop;false
Q59133991;MAP_1930;Aan de Vier Kinderen;true
Q59133991;MAP_1860-79;Aan de Vier Kinderen;false
Q59133991;MAP_1930;Aan De Vier Kinderen;true
Q59133991;MAP_1860-79;Aan De Vier Kinderen;false
Q135395224;MAP_1930;Charlottenburg;true
Q135395224;MAP_1860-79;Charlottenburg;false
Q59115200;MAP_1930;Nieuw Door;true
Q59115200;MAP_1860-79;Nieuw Door;false
Q59134216;MAP_1930;Zonderzorg;true
Q59134216;MAP_1860-79;Zonderzorg;false
Q59115417;MAP_1930;Crevecoeur;true
Q59115417;MAP_1860-79;Crevecoeur;false
Q59133107;MAP_1930;Aan Prosperite;true
Q59133107;MAP_1860-79;Aan Prosperite;false
Q59133991;MAP_1930;Aan De Vier Kinderen;true
Q59133991;MAP_1860-79;Aan De Vier Kinderen;false
Q135395251;MAP_1930;Marinella;true
Q135395251;MAP_1860-79;Marinella;false
Q59115714;MAP_1930;Indigoveld;true
Q59115714;MAP_1860-79;Indigoveld;false
Q59134051;MAP_1930;De Waakzaamheid;true
Q59134051;MAP_1860-79;De Waakzaamheid;false
Q59132806;MAP_1930;Munchenstein;true
Q59132806;MAP_1860-79;Munchenstein;false
Q59133010;MAP_1930;Oranje;true
Q59133010;MAP_1860-79;Oranje;false
Q59133010;MAP_1930;Oranje;true
Q59115536;MAP_1930;Aan de Eendragt;true
Q59115536;MAP_1860-79;Aan de Eendragt;false
Q59142787;MAP_1930;Berlijn;true
Q59142787;MAP_1860-79;Berlijn;false
Q59115231;MAP_1930;Aan Berlijn;true
Q59115231;MAP_1860-79;Aan Berlijn;false
Q135395232;MAP_1930;Drie Zwitsers grond;true
Q135395232;MAP_1860-79;Drie Zwitsers grond;false
Q59134249;MAP_1930;Zwitsersgrond;true
Q59134249;MAP_1860-79;Zwitsersgrond;false
Q59116942;MAP_1930;Leeuwenberg;true
Q59116942;MAP_1860-79;Leeuwenberg;false
Q59115538;MAP_1930;De Eendragt Kompas;true
Q59115538;MAP_1860-79;De Eendragt Kompas;false
Q124830360;MAP_1930;De Vrede;true
Q124830360;MAP_1860-79;De Vrede;false
Q135395697;MAP_1930;Bethel;true
Q135395697;MAP_1860-79;Bethel;false
Q111904390;MAP_1930;Palestina;true
Q111904390;MAP_1860-79;Palestina;false
Q125144386;MAP_1930;Bethanie;true
Q125144386;MAP_1860-79;Bethanie;false
Q59119458;MAP_1930;Moy;true
Q59119458;MAP_1860-79;Moy;false
Q59115675;MAP_1930;Hague;true
Q59115675;MAP_1860-79;Hague;false
Q125087711;MAP_1930;Welgelegen;true
Q125087711;MAP_1860-79;Welgelegen;false
Q59115673;MAP_1930;Hamilton;true
Q59115673;MAP_1860-79;Hamilton;false
Q59117998;MAP_1930;Mary's Hope;true
Q59117998;MAP_1860-79;Mary's Hope;false
Q59115217;MAP_1930;Bellevue;true
Q59115217;MAP_1860-79;Bellevue;false
Q59115358;MAP_1930;Cardross Park;true
Q59115358;MAP_1860-79;Cardross Park;false
Q59133062;MAP_1930;Perseverance;true
Q59133062;MAP_1860-79;Perseverance;false
Q59115692;MAP_1930;Hildesheim;true
Q59115692;MAP_1860-79;Hildesheim;false
Q135395621;MAP_1930;Rothershide;true
Q135395621;MAP_1860-79;Rothershide;false
Q59116979;MAP_1930;Londondery;true
Q59116979;MAP_1860-79;Londondery;false
Q59115620;MAP_1930;Glocester;true
Q59115620;MAP_1860-79;Glocester;false
Q59115702;MAP_1930;Hope;true
Q59115702;MAP_1860-79;Hope;false
Q59115588;MAP_1930;Forgue;true
Q59115588;MAP_1860-79;Forgue;false
Q59133158;MAP_1930;Rhijnie;true
Q59133158;MAP_1860-79;Rhijnie;false
Q59116932;MAP_1930;Leadshall;true
Q59116932;MAP_1860-79;Leadshall;false
Q59133108;MAP_1930;Providence;true
Q59133108;MAP_1860-79;Providence;false
Q59134180;MAP_1930;Sealand;true
Q59134180;MAP_1860-79;Sealand;false
Q28150537;MAP_1930;Diamond;true
Q28150537;MAP_1860-79;Diamond;false
Q135395273;MAP_1860-79;Pearl;false
Q59133968;MAP_1930;Union;true
Q59133968;MAP_1860-79;Union;false
Q59134053;MAP_1930;Waldeck;true
Q59134053;MAP_1860-79;Waldeck;false
Q21000083;MAP_1930;Margarethenburg;true
Q21000083;MAP_1860-79;Margarethenburg;false
Q135395247;MAP_1930;Lot 11;true
Q135395247;MAP_1860-79;Lot 11;false
Q49630506;MAP_1930;Van Drimmelenpolder;true
Q135395228;MAP_1930;Corantijnpolder;true
Q28657049;MAP_1930;Botanybay;true
Q28657049;MAP_1860-79;Botanyday;false
Q59115617;MAP_1930;Glensander;true
Q59115617;MAP_1860-79;Glensander;false
Q28656929;MAP_1930;Huntley;true
Q28656929;MAP_1860-79;Huntley;false
Q20967226;MAP_1930;Crappa hoek;true
Q20967226;MAP_1860-79;Crappa hoek;false
Q59116999;MAP_1930;Gloria;true
Q59116999;MAP_1860-79;Gloria;false
Q59134054;MAP_1930;Waltonhall;true
Q59134054;MAP_1860-79;Waltonhall;false
Q59115338;MAP_1930;Bucklebury;true
Q59115338;MAP_1860-79;Bucklebury;false
Q135395624;MAP_1930;Sawmillkreekpolder;true
Q135395624;MAP_1860-79;Sawmillkreekpolder;false
Q135395221;MAP_1930;Boonackerpolder;true
Q135395221;MAP_1860-79;Boonackerpolder;false
Q5646176;MAP_1930;Hamptoncourtpolder;true
Q5646176;MAP_1860-79;Hamptoncourtpolder;false
Q20979831;MAP_1930;Longway;true
Q20979831;MAP_1860-79;Longway;false
Q21000095;MAP_1930;Plaisance;true
Q21000095;MAP_1860-79;Plaisance;false
Q21000089;MAP_1930;Paradise;true
Q21000089;MAP_1860-79;Paradise;false
Q135395770;MAP_1930;Phoenix;true
Q135395770;MAP_1860-79;Phoenix;false
Q124832148;MAP_1930;Waterloo;true
Q124832148;MAP_1860-79;Waterloo;false
Q28150367;MAP_1930;Nursery;true
Q28150367;MAP_1860-79;Nursery;false
Q124830732;MAP_1930;Hazard;true
Q124830732;MAP_1860-79;Hazard;false
Q59115747;MAP_1930;John;true
Q59115747;MAP_1860-79;John;false
Q59115189;MAP_1930;Bantaskine;true
Q59115189;MAP_1860-79;Bantaskine;false
Q59115600;MAP_1930;Friendship;true
Q59115600;MAP_1860-79;Friendship;false
Q59133938;MAP_1930;Todness;true
Q59133938;MAP_1860-79;Todness;false
Q59115396;MAP_1930;Clyde;true
Q59115396;MAP_1860-79;Clyde;false
Q59132942;MAP_1930;Novar;true
Q59132942;MAP_1860-79;Novar;false
Q1757548;MAP_1930;Johanna Maria;true
Q1757548;MAP_1860-79;Johanna Maria;false
Q59115216;MAP_1930;Belladrum;true
Q59115216;MAP_1860-79;Belladrum;false
Q124830844;MAP_1930;Hope;true
Q124830844;MAP_1860-79;Hope;false
Q59133034;MAP_1860-79;Oxford;false
Q59133279;MAP_1930;Sarah;true
Q59133279;MAP_1860-79;Sarah;false
Q59116940;MAP_1930;Leasowes;true
Q59116940;MAP_1860-79;Leasowes;false
Q59133100;MAP_1930;Pot;true
Q59133100;MAP_1860-79;Pot;false
Q59133034;MAP_1930;Oxford;true
Q59133034;MAP_1860-79;Oxford;false
Q59115340;MAP_1930;Burnside;true
Q59115340;MAP_1860-79;Burnside;false
Q59115250;MAP_1860-79;Bijgeval;false
Q59115250;MAP_1860-79;Bijgeval;false
Q59115543;MAP_1860-79;Eigenrust;false
Q59115735;MAP_1930;Johanna Catharina;true
Q59115735;MAP_1860-79;Johanna Catharina;false
Q104186199;MAP_1930;Curacao;true
Q104186199;MAP_1860-79;Curacao;false
Q59132849;MAP_1930;Nieuw Libanon;true
Q59132849;MAP_1860-79;Nieuw Libanon;false
Q59115163;MAP_1930;Antigoa;true
Q59115163;MAP_1860-79;Antigoa;false
Q135395246;MAP_1930;La Resolution;true
Q135395246;MAP_1860-79;La Resolution;false
Q59115369;MAP_1930;Carolina;true
Q59115369;MAP_1860-79;Carolina;false
Q59115431;MAP_1930;Dankbaarheid;true
Q59115431;MAP_1860-79;Dankbaarheid;false
Q135395783;MAP_1930;Voorburg;true
Q135395783;MAP_1860-79;Voorburg;false
Q59115719;MAP_1930;Jacob's lust;true
Q59115719;MAP_1860-79;Jacob's lust;false
Q124831565;MAP_1930;Maria's lust;true
Q124831565;MAP_1860-79;Maria's lust;false
Q124831608;MAP_1930;Mon Plaisir;true
Q124831608;MAP_1860-79;Mon Plaisir;false
Q59134217;MAP_1930;Zonhoop;true
Q59134217;MAP_1860-79;Zonhoop;false
Q59115433;MAP_1930;Daphina's zorg;true
Q59115433;MAP_1860-79;Daphnina's zorg;false
Q59115633;MAP_1930;Good Intent;true
Q59115633;MAP_1860-79;Good Intent;false
Q59115440;MAP_1930;De Dankbaarheid;true
Q59115440;MAP_1860-79;De Dankbaarheid;false
Q59116888;MAP_1930;La Prevoyance;true
Q59116888;MAP_1860-79;La Prevayance;false
Q59115314;MAP_1930;Broederschap;true
Q59115314;MAP_1860-79;Broederschap;false
Q59115665;MAP_1930;Haarlem;true
Q59115665;MAP_1860-79;Haarlem;false
Q59133269;MAP_1930;Sara's lust;true
Q59133269;MAP_1860-79;Sara's lust;false
Q59134146;MAP_1930;Windsor forest;true
Q59134146;MAP_1860-79;Windsor forest;false
Q124831293;MAP_1930;Libanon;true
Q124831293;MAP_1860-79;Libanon;false
Q124830243;MAP_1930;Nieuwe Hoop;true
Q124830243;MAP_1860-79;De Nieuwe Hoop;false
Q59134116;MAP_1930;Wilhelmina Catharina Frederica;true
Q59134116;MAP_1860-79;Wilhelmina Catharina Frederica;false
Q124831790;MAP_1930;Pietersburg;true
Q124831790;MAP_1860-79;Pietersburg;false
Q59115708;MAP_1930;Huwelijkszorg;true
Q59115708;MAP_1860-79;Huwelijkszorg;false
Q59115449;MAP_1930;De goede verwachting;true
Q59115449;MAP_1860-79;De goede verwachting;false
Q135395222;MAP_1930;Cabenda's hoop;true
Q135395222;MAP_1860-79;Cabenda's hoop;false
Q59116898;MAP_1930;La Rencontre;true
Q59116898;MAP_1860-79;La Rencontre;false
Q124812970;MAP_1930;Adrichem;true
Q124812970;MAP_1860-79;Adrichem;false
Q59134059;MAP_1930;Waterland;true
Q59134059;MAP_1860-79;Waterland;false
Q59133871;MAP_1930;St. Eustatius;true
Q59133871;MAP_1860-79;St. Eustatius;false
Q59115176;MAP_1930;Augustusberg;true
Q59115176;MAP_1860-79;Augustusberg;false
Q59132873;MAP_1930;Nieuw Weergevonden;true
Q59132873;MAP_1860-79;Nieuw Weergevonden;false
Q59133868;MAP_1930;St. Barbara;true
Q59133868;MAP_1860-79;St. Barbara;false
Q59133045;MAP_1930;Pancabo;true
Q59133045;MAP_1860-79;Pancabo;false
Q135395259;MAP_1930;Oud Kroonenburg;true
Q135395259;MAP_1860-79;Oud Kroonenburg;false
Q59115634;MAP_1930;Goosen;true
Q59115634;MAP_1860-79;Goosen;false
Q124824453;MAP_1930;Carthago;true
Q124824453;MAP_1860-79;Carthago;false
Q59133093;MAP_1930;Portorico;true
Q59133093;MAP_1860-79;Portorico;false
Q59115345;MAP_1930;Cabo Verde;true
Q59115345;MAP_1860-79;Cabo Verde;false
Q59115652;MAP_1930;Groot Chatillon;true
Q59115652;MAP_1860-79;Groot Chatillon;false
Q59133118;MAP_1930;Rac � Rac;true
Q59133118;MAP_1860-79;Rac � Rac;false
Q59115206;MAP_1930;Berendslust;true
Q59115206;MAP_1860-79;Beerenrust;false
Q124823337;MAP_1930;Kaap de Goede Hoop;true
Q124823337;MAP_1860-79;Kaap de Goede Hoop;false
Q59115391;MAP_1930;Klaverblad;true
Q59115391;MAP_1860-79;Klaverblad;false
Q59133195;MAP_1930;Rorac;true
Q59133195;MAP_1860-79;Rorac;false
Q59116811;MAP_1930;Klein Chatillon;true
Q59116811;MAP_1860-79;Klein Chatillon;false
Q59115609;MAP_1930;Gelderland;true
Q59115609;MAP_1860-79;Gelderland;false
Q124831294;MAP_1930;Libanon;true
Q124831294;MAP_1860-79;Libanon;false
Q59115565;MAP_1930;Esther's Lust;true
Q59115565;MAP_1860-79;Esther's Lust;false
Q124831789;MAP_1930;Petite versailles;true
Q124831789;MAP_1860-79;Petite versailles;false
Q59133870;MAP_1930;St. Domingo;true
Q59133870;MAP_1860-79;St. Domingo;false
Q59116816;MAP_1930;Kleine Jaloezie;true
Q59116816;MAP_1860-79;Kleine Jaloezie;false
Q59115290;MAP_1930;Bon Avontura;true
Q59115290;MAP_1860-79;Bon Avontura;false
Q59115277;MAP_1930;Boavista;true
Q59115277;MAP_1860-79;Boavista;false
Q59132877;MAP_1930;Nieuw Hazard;true
Q59132877;MAP_1860-79;Nieuw Hazard;false
Q59133934;MAP_1930;Toledo;true
Q59133934;MAP_1860-79;Toledo;false
Q59132891;MAP_1930;Nieuwe rust;true
Q59132891;MAP_1860-79;Nieuwe rust;false
Q59115631;MAP_1930;De Goede Vrede;true
Q59115631;MAP_1860-79;De Goede Vrede;false
Q59133989;MAP_1930;De Verwachting;true
Q59133989;MAP_1860-79;De Verwachting;false
Q59115513;MAP_1930;Des Canco;true
Q59115513;MAP_1860-79;Des Canco;false
Q59132832;MAP_1930;Bergen op Zoom;true
Q59132832;MAP_1860-79;Bergen op Zoom;false
Q59134109;MAP_1930;Wijklust;true
Q59134109;MAP_1860-79;Wijklust;false
Q124830793;MAP_1930;L'Hermitage;true
Q124830793;MAP_1860-79;L'Hermitage;false
Q59116834;MAP_1930;Koningsbergen;true
Q59116834;MAP_1860-79;Koningsbergen;false
Q59133991;MAP_1930;Aan de Vier Kinderen;true
Q59133991;MAP_1860-79;Aan de Vier Kinderen;false
Q59133905;MAP_1930;Surimombo;true
Q59133905;MAP_1860-79;Surimombo;false
Q59115609;MAP_1930;Gelderland;true
Q59115609;MAP_1860-79;Gelderland;false
Q135395260;MAP_1930;Paradijs;true
Q135395260;MAP_1860-79;Paradijs;false
Q124830246;MAP_1930;De Vier Gezusters;true
Q124830246;MAP_1860-79;De Vier Gezusters;false
Q59116862;MAP_1930;La Confiance;true
Q59116862;MAP_1860-79;La Confiance;false
Q59115125;MAP_1930;Abroea;true
Q59115125;MAP_1860-79;Abroea;false
Q59117037;MAP_1930;Mahanaim;true
Q59117037;MAP_1860-79;Maltana�m;false
Q59133036;MAP_1930;Palmeneribo;true
Q59133036;MAP_1860-79;Palmeneribo;false
Q59115297;MAP_1930;Boston;true
Q59115297;MAP_1860-79;Boston;false
Q111874789;MAP_1930;Maho;true
Q111874789;MAP_1860-79;Maho;false
Q59115627;MAP_1930;Goede moed;true
Q59115627;MAP_1860-79;Goede moed;false
Q124831565;MAP_1930;Maria's lust en la Solitude;true
Q124831565;MAP_1860-79;Maria's lust;false
Q130535970;MAP_1930;Nooit gedacht;true
Q130535970;MAP_1860-79;Nooit gedacht;false
Q59115751;MAP_1930;Karelsburg;true
Q59115751;MAP_1860-79;Karelsburg;false
Q59115448;MAP_1930;De Goede Onderneming;true
Q59115448;MAP_1860-79;De Goede Onderneming;false
Q124805910;MAP_1930;Weltevreden;true
Q124805910;MAP_1860-79;Weltevreden;false
Q59134038;MAP_1930;Vriendslust;true
Q59134038;MAP_1860-79;Vriendslust;false
Q59115447;MAP_1930;De goede Intentie;true
Q59115447;MAP_1860-79;De goede Intentie;false
Q59115131;MAP_1930;Aitnoch;true
Q59115131;MAP_1860-79;Aitnoch;false
Q59115549;MAP_1930;Elisabeth's hoop;true
Q59115549;MAP_1860-79;Elisabeth's hoop;false
Q124830731;MAP_1930;Hamburg;true
Q124830731;MAP_1860-79;Hamburg;false
Q59133119;MAP_1930;Rachelshoop;true
Q59133119;MAP_1860-79;Rachelshoop;false
Q59133827;MAP_1860-79;S�hlen;false
Q59115651;MAP_1930;Groningerland;true
Q59115651;MAP_1860-79;Groningerland;false
Q124832087;MAP_1930;Vaderszorg;true
Q124832087;MAP_1860-79;Vaderszorg;false
Q124831605;MAP_1930;Misgunst;true
Q124831605;MAP_1860-79;Misgunst;false
Q59116845;MAP_1930;Kweeklust;true
Q59116845;MAP_1860-79;Kweeklust;false
Q59117049;MAP_1930;Margaretha's gift;true
Q59117049;MAP_1860-79;Margaretha's gift;false
Q104186352;MAP_1930;De Herstelling;true
Q104186352;MAP_1860-79;De Herstelling;false
Q59115515;MAP_1930;Dirkshoop;true
Q59115515;MAP_1860-79;Dirkshoop;false
Q135395226;MAP_1930;Columbia;true
Q135395226;MAP_1860-79;Columbia;false
Q59116887;MAP_1930;La Poule;true
Q59116887;MAP_1860-79;La Poule;false
Q59115744;MAP_1930;Johannishoop;true
Q59115744;MAP_1860-79;Johanna's hoop;false
Q59132789;MAP_1930;Monitor;true
Q59132789;MAP_1860-79;Monitor;false
Q59115446;MAP_1930;De Goede Hoop;true
Q59115446;MAP_1860-79;De Goede Hoop;false
Q137791004;MAP_1860-79;Gratti;false
Q135395236;MAP_1930;Gerar;true
Q135395236;MAP_1860-79;Gerar;false
Q59115717;MAP_1930;Isaaks hoop;true
Q59115717;MAP_1860-79;Isaaks hoop;false
Q59133845;MAP_1930;La Sonnette;true
Q59133845;MAP_1860-79;La Sonnette;false
Q59115497;MAP_1930;De Vier Hendrikken;true
Q59115497;MAP_1860-79;De Vier Hendrikken;false
Q59116945;MAP_1930;Lemmershoop;true
Q59116945;MAP_1860-79;Lemmershoop;false
Q135395234;MAP_1930;Ernesborn;true
Q135395234;MAP_1860-79;Ernesborn;false
Q59133881;MAP_1930;Staf Aarons;true
Q59133881;MAP_1860-79;Staf Aarons;false
Q59116900;MAP_1930;La Resource;true
Q59116900;MAP_1860-79;La Ressource;false
Q59116875;MAP_1930;La Nouvelle Enterprise;true
Q59116875;MAP_1860-79;La Nouvelle Enterprise;false
Q59134141;MAP_1930;Willemshoop;true
Q59134141;MAP_1860-79;Willemshoop;false
Q59116905;MAP_1930;La Solitude;true
Q59116905;MAP_1860-79;La Solitude;false
Q59115136;MAP_1930;Albion;true
Q59115136;MAP_1860-79;Albion;false
Q59134143;MAP_1930;Willemstad;true
Q59134143;MAP_1860-79;Willemstad;false
Q59115740;MAP_1930;Petronella;true
Q59115740;MAP_1860-79;Johanna Petronella;false
Q59115592;MAP_1930;Frankfort;true
Q59115592;MAP_1860-79;Frankfort;false
Q59133104;MAP_1930;Practica;true
Q59133104;MAP_1860-79;Practica;false
Q59115274;MAP_1930;Blokkenbosch;true
Q59115274;MAP_1860-79;Blokkenbosch;false
Q59132760;MAP_1930;Mon Affaire;true
Q59132760;MAP_1860-79;Mon Affaire;false
Q124831359;MAP_1930;Ma Retraite;true
Q124831359;MAP_1860-79;Ma Retraite;false
Q2610103;MAP_1930;Beninenburg;true
Q2610103;MAP_1860-79;Beninenburg;false
Q59133983;MAP_1930;Venlo;true
Q59133983;MAP_1860-79;Venlo;false
Q59115406;MAP_1930;Coresburg;true
Q59115406;MAP_1860-79;Coresburg;false
Q59133872;MAP_1930;St. Germain;true
Q59133872;MAP_1860-79;St. Germain;false
Q59115691;MAP_1930;Hiesveld;true
Q59115691;MAP_1860-79;Hiesveld;false
Q124805954;MAP_1930;Weltevreden;true
Q124805954;MAP_1860-79;Weltevreden;false
Q3363363;MAP_1930;Akkerboom;true
Q3363363;MAP_1860-79;Akkerboom;false
Q59132908;MAP_1930;Nieuw Grond;true
Q59132908;MAP_1860-79;Nieuw Grond;false
Q3255570;MAP_1930;Beekenhorst;true
Q3255570;MAP_1860-79;Beckenshorst;false
Q59134046;MAP_1930;Vrouwenvlijt;true
Q59134046;MAP_1860-79;Vrouwenvlijt;false
Q59134105;MAP_1930;Welgemoed en Toevlugt;true
Q59134105;MAP_1860-79;Welgemoed en Toevlugt;false
Q59115487;MAP_1930;De Uitvlugt;true
Q59115487;MAP_1860-79;De Uitvlugt;false
Q59115492;MAP_1930;De Vier Gezusters;true
Q59115492;MAP_1860-79;De Vier Gezusters;false
Q59116860;MAP_1930;La Campagne;true
Q59116860;MAP_1860-79;La Campagne;false
Q59115409;MAP_1930;Cornelisvriendschap;true
Q59115409;MAP_1860-79;Cornelisvriendschap;false
Q124831652;MAP_1930;Montpellier;true
Q124831652;MAP_1860-79;Montpellier;false
Q1840866;MAP_1930;Nieuwzorg;true
Q1840866;MAP_1860-79;Nieuwzorg;false
Q59116902;MAP_1930;La Sangsue;true
Q59116902;MAP_1860-79;La Sangsue;false
Q59133051;MAP_1930;Patientie;true
Q59133051;MAP_1860-79;Patientie;false
Q59116964;MAP_1930;Liefdenshoop;true
Q59116964;MAP_1860-79;Liefdenshoop;false
Q59133950;MAP_1930;Tulpenburg;true
Q59133950;MAP_1860-79;Tulpenburg;false
Q13637207;MAP_1930;Fortuin;true
Q13637207;MAP_1860-79;Fortuin;false
Q137554028;MAP_1930;Dageraad;true
Q137554028;MAP_1860-79;Dageraad;false
Q124830525;MAP_1930;Gelre;true
Q124830525;MAP_1860-79;Gelre;false
Q59118025;MAP_1930;Mijn Geluk;true
Q59118025;MAP_1860-79;Mijn Geluk;false
Q59133261;MAP_1930;Sans Souci;true
Q59133261;MAP_1860-79;Sans Souci;false
Q59117993;MAP_1930;Mariendal;true
Q59117993;MAP_1860-79;Mariendal;false
Q2184790;MAP_1930;Saltzhalen;true
Q2184790;MAP_1860-79;Saltzhalen;false
Q2868386;MAP_1930;Welbedacht;true
Q2868386;MAP_1860-79;Welbedacht;false
Q124831242;MAP_1930;La Solitude;true
Q124831242;MAP_1860-79;La Solitude;false
Q124831724;MAP_1930;Oostenhuysen;true
Q124831724;MAP_1860-79;Oostenhuysen;false
Q2188906;MAP_1930;Hooijland;true
Q2188906;MAP_1860-79;Hooijland;false
Q59115462;MAP_1930;De Hulp;true
Q59115462;MAP_1860-79;De Hulp;false
Q59134050;MAP_1930;Vide Bouteille;true
Q59134050;MAP_1860-79;Vide Bouteille;false
Q59115168;MAP_1930;Argent Court;true
Q59115168;MAP_1860-79;Argent Court;false
Q124831918;MAP_1930;Sinabo;true
Q135395212;MAP_1930;Aan Tulpenburg;true
Q135395212;MAP_1860-79;Aan Tulpenburg;false
Q28657104;MAP_1930;Nieuwe Aanleg;true
Q28657104;MAP_1860-79;Nieuwe Aanleg;false
Q59117036;MAP_1930;Magdalena's burg;true
Q59117036;MAP_1860-79;Magdalena's burg;false
Q59132800;MAP_1930;Montauban;true
Q59132800;MAP_1860-79;Montaubon;false
Q131413989;MAP_1930;Languedoc;true
Q131413989;MAP_1860-79;Languedoc;false
Q135395264;MAP_1930;Roepel;true
Q135395264;MAP_1860-79;Roepel;false
Q135395215;MAP_1930;Aan Welgemoed en Toevlugt;true
Q135395215;MAP_1860-79;Aan Welgemoed en Toevlugt;false
Q135395262;MAP_1930;Pottendorf;true
Q135395262;MAP_1860-79;Pottendorf;false
Q59116956;MAP_1860-79;Leyerdorp;false
Q59115192;MAP_1930;Batavia;true
Q59115192;MAP_1860-79;Batavia;false
Q59133087;MAP_1930;Pomona;true
Q59133087;MAP_1860-79;Pomona;false
Q4465180;MAP_1930;Lustrijk;true
Q4465180;MAP_1860-79;Lustrijk;false
Q59116824;MAP_1930;Klein Polen;true
Q59116824;MAP_1860-79;Klein Polen;false
Q2777030;MAP_1930;Slootwijk;true
Q2777030;MAP_1860-79;Slootwijk;false
Q59133129;MAP_1930;De Resolutie;true
Q59133129;MAP_1860-79;De Resolutie;false
Q1831145;MAP_1930;Schoonoord;true
Q1831145;MAP_1860-79;Schoonoord;false
Q59116848;MAP_1930;l'Embarras;true
Q59116848;MAP_1860-79;l'Embarras;false
Q59118001;MAP_1930;Mawakkabo;true
Q59118001;MAP_1860-79;Triangel;false
Q124832082;MAP_1860-79;Toevlugt;false
Q4392658;MAP_1930;Geijersvlijt;true
Q4392658;MAP_1860-79;Geijersvlijt;false
Q59133831;MAP_1930;Siparipabo;true
Q59133831;MAP_1860-79;Siparipabo;false
